product_id	product_sku	product_name	product_status	spec_key	spec_label	value_text	value_1	value_2	unit	source	source_confidence	ordinal	raw_label	raw_value
6254	EJE-ID-11-00	EJERCITADOR AROS LARGO Y 2 POSTES	publish	height	Alto	2.60 m	2.60		m	post_excerpt	high	3	Alto	2.60 m
6254	EJE-ID-11-00	EJERCITADOR AROS LARGO Y 2 POSTES	publish	minimum_area	Área mínima	2.20 m × 1.55 m	2.20	1.55	m	post_excerpt	high	4	Área mínima	2.20 m X 1.55 m
6255	BOT-LP-04-01	BOTE RIN DOBLE	publish	length	Largo	1.14 m	1.14		m	post_excerpt	high	1	Largo	1.14 m
6255	BOT-LP-04-01	BOTE RIN DOBLE	publish	width	Ancho	0.40 m	0.40		m	post_excerpt	high	2	Ancho	0.40 m
6255	BOT-LP-04-01	BOTE RIN DOBLE	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	3	Alto	1.00 m
6255	BOT-LP-04-01	BOTE RIN DOBLE	publish	capacity	Capacidad	68 personas	68		persona	post_excerpt	high	4	Capacidad	68 L cada bote
6255	BOT-LP-04-01	BOTE RIN DOBLE	publish	materials	Material	Metal				post_excerpt	high	5	Material	Metal
6256	BOT-LP-04-02	BOTE RIN TRIPLE	publish	length	Largo	1.65 m	1.65		m	post_excerpt	high	1	Largo	1.65 m
6256	BOT-LP-04-02	BOTE RIN TRIPLE	publish	width	Ancho	0.40 m	0.40		m	post_excerpt	high	2	Ancho	0.40 m
6256	BOT-LP-04-02	BOTE RIN TRIPLE	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	3	Alto	1.00 m
6256	BOT-LP-04-02	BOTE RIN TRIPLE	publish	capacity	Capacidad	68 personas	68		persona	post_excerpt	high	4	Capacidad	68 L cada bote
6260	BOT-LP-01-00	BOTE PARANA	publish	length	Largo	0.45 m	0.45		m	post_excerpt	high	1	Largo	0.45 m
6260	BOT-LP-01-00	BOTE PARANA	publish	width	Ancho	0.40 m	0.40		m	post_excerpt	high	2	Ancho	0.40 m
6260	BOT-LP-01-00	BOTE PARANA	publish	height	Alto	1.00 m	1.00		m	post_excerpt	high	3	Alto	1.00 m
6260	BOT-LP-01-00	BOTE PARANA	publish	capacity	Capacidad	60 personas	60		persona	post_excerpt	high	4	Capacidad	60 L
6260	BOT-LP-01-00	BOTE PARANA	publish	materials	Material	Metal				post_excerpt	high	5	Material	Metal
6264	BOT-LP-05-01	BOTE MISISIPI	publish	length	Largo	1.70 m	1.70		m	post_excerpt	high	1	Largo	1.70 m
6264	BOT-LP-05-01	BOTE MISISIPI	publish	width	Ancho	0.45 m	0.45		m	post_excerpt	high	2	Ancho	0.45 m
6264	BOT-LP-05-01	BOTE MISISIPI	publish	height	Alto	1.30 m	1.30		m	post_excerpt	high	3	Alto	1.30 m
6264	BOT-LP-05-01	BOTE MISISIPI	publish	capacity	Capacidad	76 personas	76		persona	post_excerpt	high	4	Capacidad	76 L cada bote
6264	BOT-LP-05-01	BOTE MISISIPI	publish	materials	Material	Metal				post_excerpt	high	5	Material	Metal
6267	BOT-00-05-00	BOTE CUADRADO	publish	length	Largo	0.50 m	0.50		m	post_excerpt	high	1	Largo	0.50 m
6267	BOT-00-05-00	BOTE CUADRADO	publish	width	Ancho	0.50 m	0.50		m	post_excerpt	high	2	Ancho	0.50 m
6267	BOT-00-05-00	BOTE CUADRADO	publish	height	Alto	1.05 m	1.05		m	post_excerpt	high	3	Alto	1.05 m
6267	BOT-00-05-00	BOTE CUADRADO	publish	capacity	Capacidad	105 personas	105		persona	post_excerpt	high	4	Capacidad	105 L
6267	BOT-00-05-00	BOTE CUADRADO	publish	materials	Material	Metal				post_excerpt	high	5	Material	Metal
6271	BOT-PM-01-00	BOTE CIRCULAR	publish	length	Largo	0.60 m	0.60		m	post_excerpt	high	1	Largo	0.60 m
6271	BOT-PM-01-00	BOTE CIRCULAR	publish	width	Ancho	0.60 m	0.60		m	post_excerpt	high	2	Ancho	0.60 m
6271	BOT-PM-01-00	BOTE CIRCULAR	publish	height	Alto	0.90 m	0.90		m	post_excerpt	high	3	Alto	0.90 m
6271	BOT-PM-01-00	BOTE CIRCULAR	publish	capacity	Capacidad	78 personas	78		persona	post_excerpt	high	4	Capacidad	78 L
6278	BOT-PL-01-00	BOTE ONON	publish	length	Largo	0.60 m	0.60		m	post_excerpt	high	1	Largo	0.60 m
6278	BOT-PL-01-00	BOTE ONON	publish	width	Ancho	0.30 m	0.30		m	post_excerpt	high	2	Ancho	0.30 m
6278	BOT-PL-01-00	BOTE ONON	publish	height	Alto	1.20 m	1.20		m	post_excerpt	high	3	Alto	1.20 m
6278	BOT-PL-01-00	BOTE ONON	publish	capacity	Capacidad	37 personas	37		persona	post_excerpt	high	4	Capacidad	37 L
6278	BOT-PL-01-00	BOTE ONON	publish	materials	Material	Metal				post_excerpt	high	5	Material	Metal
6283	BAN-00-09-00	BANCA HIMALAYA	publish	length	Largo	2.10 m	2.10		m	post_excerpt	high	1	Largo	2.10 m
6283	BAN-00-09-00	BANCA HIMALAYA	publish	width	Ancho	0.65 m	0.65		m	post_excerpt	high	2	Ancho	0.65 m
6283	BAN-00-09-00	BANCA HIMALAYA	publish	height	Alto	0.90 m	0.90		m	post_excerpt	high	3	Alto	0.90 m
6283	BAN-00-09-00	BANCA HIMALAYA	publish	capacity	Capacidad	4 personas	4		persona	post_excerpt	high	4	Capacidad	4 Personas
6285	EJE-EST-02-00	Ejercitador Pasamanos Y 6 Postes	publish	length	Largo	6.35 m	6.35		m	post_excerpt	high	1	Largo	6.35 m
6285	EJE-EST-02-00	Ejercitador Pasamanos Y 6 Postes	publish	width	Ancho	1.20 m	1.20		m	post_excerpt	high	2	Ancho	1.20 m
6285	EJE-EST-02-00	Ejercitador Pasamanos Y 6 Postes	publish	height	Alto	2.60 m	2.60		m	post_excerpt	high	3	Alto	2.60 m
6285	EJE-EST-02-00	Ejercitador Pasamanos Y 6 Postes	publish	minimum_area	Área mínima	7.35 m × 2.30 m	7.35	2.30	m	post_excerpt	high	4	Área mínima	7.35 m X 2.30 m
6288	BAN-LP-07-00	BANCA EVEREST	publish	length	Largo	2.05 m	2.05		m	post_excerpt	high	1	Largo	2.05 m
6288	BAN-LP-07-00	BANCA EVEREST	publish	width	Ancho	0.85 m	0.85		m	post_excerpt	high	2	Ancho	0.85 m
6288	BAN-LP-07-00	BANCA EVEREST	publish	height	Alto	0.85 m	0.85		m	post_excerpt	high	3	Alto	0.85 m
6288	BAN-LP-07-00	BANCA EVEREST	publish	capacity	Capacidad	4 personas	4		persona	post_excerpt	high	4	Capacidad	4 Personas
6288	BAN-LP-07-00	BANCA EVEREST	publish	materials	Material	Lámina troquelada				post_excerpt	high	5	Material	Lámina troquelada
6293	BAN-PP-01-00	BANCA PMP PLASTIMADERA	publish	length	Largo	1.60 m	1.60		m	post_excerpt	high	1	Largo	1.60 m
6293	BAN-PP-01-00	BANCA PMP PLASTIMADERA	publish	width	Ancho	0.66 m	0.66		m	post_excerpt	high	2	Ancho	0.66 m
6293	BAN-PP-01-00	BANCA PMP PLASTIMADERA	publish	height	Alto	0.70 m	0.70		m	post_excerpt	high	3	Alto	0.70 m
6293	BAN-PP-01-00	BANCA PMP PLASTIMADERA	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6293	BAN-PP-01-00	BANCA PMP PLASTIMADERA	publish	materials	Material	Acero y Plastimadera premium				post_excerpt	high	5	Material	Acero y Plastimadera premium
6299	BAN-PM-04-00	BANCA TÁCANA	publish	length	Largo	1.50 m	1.50		m	post_excerpt	high	1	Largo	1.50 m
6299	BAN-PM-04-00	BANCA TÁCANA	publish	width	Ancho	0.70 m	0.70		m	post_excerpt	high	2	Ancho	0.70 m
6299	BAN-PM-04-00	BANCA TÁCANA	publish	height	Alto	0.80 m	0.80		m	post_excerpt	high	3	Alto	0.80 m
6299	BAN-PM-04-00	BANCA TÁCANA	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6299	BAN-PM-04-00	BANCA TÁCANA	publish	materials	Material	Metal y plastimadera				post_excerpt	high	5	Material	Metal y plastimadera
6312	BAN-LP-06-00	BANCA CIRCULAR	publish	length	Largo	1.80 m	1.80		m	post_excerpt	high	1	Largo	1.80 m
6312	BAN-LP-06-00	BANCA CIRCULAR	publish	width	Ancho	0.70 m	0.70		m	post_excerpt	high	2	Ancho	0.70 m
6312	BAN-LP-06-00	BANCA CIRCULAR	publish	height	Alto	0.45 m Ancho asiento: 0.35 m	0.45		m	post_excerpt	high	3	Alto	0.45 m Ancho asiento: 0.35 m
6312	BAN-LP-06-00	BANCA CIRCULAR	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6312	BAN-LP-06-00	BANCA CIRCULAR	publish	materials	Material	Lámina troquelada				post_excerpt	high	5	Material	Lámina troquelada
6318	BAN-00-01-00	BANCA LOA LAMINA	publish	length	Largo	1.30 m	1.30		m	post_excerpt	high	1	Largo	1.30 m
6318	BAN-00-01-00	BANCA LOA LAMINA	publish	width	Ancho	0.55 m	0.55		m	post_excerpt	high	2	Ancho	0.55 m
6318	BAN-00-01-00	BANCA LOA LAMINA	publish	height	Alto	0.80 m	0.80		m	post_excerpt	high	3	Alto	0.80 m
6318	BAN-00-01-00	BANCA LOA LAMINA	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6324	BAN-PP-08-00	BANCA LOA PLASTIMADERA	publish	length	Largo	1.27 m	1.27		m	post_excerpt	high	1	Largo	1.27 m
6324	BAN-PP-08-00	BANCA LOA PLASTIMADERA	publish	width	Ancho	0.65 m	0.65		m	post_excerpt	high	2	Ancho	0.65 m
6324	BAN-PP-08-00	BANCA LOA PLASTIMADERA	publish	height	Alto	0.80 m	0.80		m	post_excerpt	high	3	Alto	0.80 m
6324	BAN-PP-08-00	BANCA LOA PLASTIMADERA	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6330	BAN-LP-04-00	BANCA AKIER	publish	length	Largo	1.80 m	1.80		m	post_excerpt	high	1	Largo	1.80 m
6330	BAN-LP-04-00	BANCA AKIER	publish	width	Ancho	0.65 m	0.65		m	post_excerpt	high	2	Ancho	0.65 m
6330	BAN-LP-04-00	BANCA AKIER	publish	height	Alto	0.90 m	0.90		m	post_excerpt	high	3	Alto	0.90 m
6330	BAN-LP-04-00	BANCA AKIER	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6330	BAN-LP-04-00	BANCA AKIER	publish	materials	Material	Lámina troquelada				post_excerpt	high	5	Material	Lámina troquelada
6335	BAN-LP-03-00	BANCA PALERMO	publish	length	Largo	1.80 m	1.80		m	post_excerpt	high	1	Largo	1.80 m
6335	BAN-LP-03-00	BANCA PALERMO	publish	width	Ancho	0.85 m	0.85		m	post_excerpt	high	2	Ancho	0.85 m
6335	BAN-LP-03-00	BANCA PALERMO	publish	height	Alto	0.70 m	0.70		m	post_excerpt	high	3	Alto	0.70 m
6335	BAN-LP-03-00	BANCA PALERMO	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6335	BAN-LP-03-00	BANCA PALERMO	publish	materials	Material	Lámina troquelada				post_excerpt	high	5	Material	Lámina troquelada
6341	BAN-IN-01-00	BANCA LOGAN INCLUSIVA	publish	length	Largo	2.00 m	2.00		m	post_excerpt	high	1	Largo	2.00 m
6341	BAN-IN-01-00	BANCA LOGAN INCLUSIVA	publish	width	Ancho	0.65 m	0.65		m	post_excerpt	high	2	Ancho	0.65 m
6341	BAN-IN-01-00	BANCA LOGAN INCLUSIVA	publish	height	Alto	0.75 m	0.75		m	post_excerpt	high	3	Alto	0.75 m
6341	BAN-IN-01-00	BANCA LOGAN INCLUSIVA	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6341	BAN-IN-01-00	BANCA LOGAN INCLUSIVA	publish	materials	Material	Metal y plastimadera premium				post_excerpt	high	5	Material	Metal y plastimadera premium
6345	EJE-ID-30-00	Ejercitador Barras Dominadas Y 3 Postes (AID-1918)	private	length	Largo	2.00 m	2.00		m	post_excerpt	high	1	Largo	2.00 m
6345	EJE-ID-30-00	Ejercitador Barras Dominadas Y 3 Postes (AID-1918)	private	width	Ancho	1.30 m	1.30		m	post_excerpt	high	2	Ancho	1.30 m
6345	EJE-ID-30-00	Ejercitador Barras Dominadas Y 3 Postes (AID-1918)	private	height	Alto	2.85 m	2.85		m	post_excerpt	high	3	Alto	2.85 m
6345	EJE-ID-30-00	Ejercitador Barras Dominadas Y 3 Postes (AID-1918)	private	minimum_area	Área mínima	3.00 m × 2.30 m	3.00	2.30	m	post_excerpt	high	4	Área mínima	3.00 m X 2.30 m
6346	BAN-00-07-00	BANCA ALPES	publish	length	Largo	1.55 m	1.55		m	post_excerpt	high	1	Largo	1.55 m
6346	BAN-00-07-00	BANCA ALPES	publish	width	Ancho	0.50 m	0.50		m	post_excerpt	high	2	Ancho	0.50 m
6346	BAN-00-07-00	BANCA ALPES	publish	height	Alto	0.44 m	0.44		m	post_excerpt	high	3	Alto	0.44 m
6346	BAN-00-07-00	BANCA ALPES	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6350	BAN-00-05-00	BANCA PISSIS	publish	length	Largo	1.80 m	1.80		m	post_excerpt	high	1	Largo	1.80 m
6350	BAN-00-05-00	BANCA PISSIS	publish	width	Ancho	0.50 m	0.50		m	post_excerpt	high	2	Ancho	0.50 m
6350	BAN-00-05-00	BANCA PISSIS	publish	height	Alto	0.40 m	0.40		m	post_excerpt	high	3	Alto	0.40 m
6350	BAN-00-05-00	BANCA PISSIS	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas, 4 Bicicletas *No incluye bicicleta
6353	EJE-ID-32-00	EJERCITADOR JUMP BOX	publish	length	Largo	0.60 m	0.60		m	post_excerpt	high	1	Largo	0.60 m
6353	EJE-ID-32-00	EJERCITADOR JUMP BOX	publish	width	Ancho	0.60 m	0.60		m	post_excerpt	high	2	Ancho	0.60 m
6353	EJE-ID-32-00	EJERCITADOR JUMP BOX	publish	height	Alto	a) 0.20 m, b) 0.35 m, c) 0.50 m	0.20		m	post_excerpt	high	3	Alto	a) 0.20 m, b) 0.35 m, c) 0.50 m
6353	EJE-ID-32-00	EJERCITADOR JUMP BOX	publish	minimum_area	Área mínima	5.45 m × 1.60 m	5.45	1.60	m	post_excerpt	high	4	Área mínima	5.45 m x 1.60 m
6354	BAN-PM-07-00	BANCA BARCENA	publish	length	Largo	1.65 m	1.65		m	post_excerpt	high	1	Largo	1.65 m
6354	BAN-PM-07-00	BANCA BARCENA	publish	width	Ancho	0.55 m	0.55		m	post_excerpt	high	2	Ancho	0.55 m
6354	BAN-PM-07-00	BANCA BARCENA	publish	height	Alto	0.45 m	0.45		m	post_excerpt	high	3	Alto	0.45 m
6354	BAN-PM-07-00	BANCA BARCENA	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6354	BAN-PM-07-00	BANCA BARCENA	publish	materials	Material	Metal y madera plástimadera.				post_excerpt	high	5	Material	Metal y madera plástimadera.
6360	BAN-PM-05-00	BANCA PARA BOLERO	publish	length	Largo	1.80 m	1.80		m	post_excerpt	high	1	Largo	1.80 m
6360	BAN-PM-05-00	BANCA PARA BOLERO	publish	width	Ancho	0.60 m	0.60		m	post_excerpt	high	2	Ancho	0.60 m
6360	BAN-PM-05-00	BANCA PARA BOLERO	publish	height	Alto	2.10 m	2.10		m	post_excerpt	high	3	Alto	2.10 m
6360	BAN-PM-05-00	BANCA PARA BOLERO	publish	capacity	Capacidad	1 persona	1		persona	post_excerpt	high	4	Capacidad	1 Persona
6360	BAN-PM-05-00	BANCA PARA BOLERO	publish	materials	Material	Metal y plastimadera				post_excerpt	high	5	Material	Metal y plastimadera
6361	CIR-00-02-00	CIRCUITO CALISTENIA BASICO	publish	length	Largo	9.80 m	9.80		m	post_excerpt	high	1	Largo	9.80 m
6361	CIR-00-02-00	CIRCUITO CALISTENIA BASICO	publish	width	Ancho	5.80 m	5.80		m	post_excerpt	high	2	Ancho	5.80 m
6361	CIR-00-02-00	CIRCUITO CALISTENIA BASICO	publish	height	Alto	2.60 m	2.60		m	post_excerpt	high	3	Alto	2.60 m
6361	CIR-00-02-00	CIRCUITO CALISTENIA BASICO	publish	minimum_area	Área mínima	13.05 m × 9.90 m	13.05	9.90	m	post_excerpt	high	4	Área mínima	13.05 m X 9.90 m
6361	CIR-00-02-00	CIRCUITO CALISTENIA BASICO	publish	capacity	Capacidad	8 personas	8		persona	post_excerpt	high	5	Capacidad	8 Personas *No incluye piso de caucho
6364	CIR-00-03-00	CIRCUITO CALISTENIA COMPLETO	publish	length	Largo	15.30 m	15.30		m	post_excerpt	high	1	Largo	15.30 m
6364	CIR-00-03-00	CIRCUITO CALISTENIA COMPLETO	publish	width	Ancho	7.55 m	7.55		m	post_excerpt	high	2	Ancho	7.55 m
6364	CIR-00-03-00	CIRCUITO CALISTENIA COMPLETO	publish	height	Alto	2.60 m	2.60		m	post_excerpt	high	3	Alto	2.60 m
6364	CIR-00-03-00	CIRCUITO CALISTENIA COMPLETO	publish	minimum_area	Área mínima	18.75 m × 11.45 m	18.75	11.45	m	post_excerpt	high	4	Área mínima	18.75 m X 11.45 m
6364	CIR-00-03-00	CIRCUITO CALISTENIA COMPLETO	publish	capacity	Capacidad	25 personas	25		persona	post_excerpt	high	5	Capacidad	25 Personas *No incluye piso de caucho
6370	MES-LP-05-00	MESA RODAS CON TECHO CIRCULAR	publish	length	Largo	2.60 m	2.60		m	post_excerpt	high	1	Largo	2.60 m
6370	MES-LP-05-00	MESA RODAS CON TECHO CIRCULAR	publish	width	Ancho	2.60 m	2.60		m	post_excerpt	high	2	Ancho	2.60 m
6370	MES-LP-05-00	MESA RODAS CON TECHO CIRCULAR	publish	height	Alto	2.90 m	2.90		m	post_excerpt	high	3	Alto	2.90 m
6370	MES-LP-05-00	MESA RODAS CON TECHO CIRCULAR	publish	capacity	Capacidad	8 personas	8		persona	post_excerpt	high	4	Capacidad	8 Personas
6370	MES-LP-05-00	MESA RODAS CON TECHO CIRCULAR	publish	materials	Material	Metal y techo de malla sombra				post_excerpt	high	5	Material	Metal y techo de malla sombra
6374	BAN-PP-03-00	BANCA PUMORI PLASTIMADERA	publish	length	Largo	1.70 m	1.70		m	post_excerpt	high	1	Largo	1.70 m
6374	BAN-PP-03-00	BANCA PUMORI PLASTIMADERA	publish	width	Ancho	0.55 m	0.55		m	post_excerpt	high	2	Ancho	0.55 m
6374	BAN-PP-03-00	BANCA PUMORI PLASTIMADERA	publish	height	Alto	0.50 m	0.50		m	post_excerpt	high	3	Alto	0.50 m
6374	BAN-PP-03-00	BANCA PUMORI PLASTIMADERA	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas, 2 Bicicletas
6374	BAN-PP-03-00	BANCA PUMORI PLASTIMADERA	publish	materials	Material	Metal y plastimadera premium				post_excerpt	high	5	Material	Metal y plastimadera premium
6389	BAN-00-02-00	BANCA VELETA	publish	length	Largo	1.20 m	1.20		m	post_excerpt	high	1	Largo	1.20 m
6389	BAN-00-02-00	BANCA VELETA	publish	width	Ancho	0.70 m	0.70		m	post_excerpt	high	2	Ancho	0.70 m
6389	BAN-00-02-00	BANCA VELETA	publish	height	Alto	0.80 m	0.80		m	post_excerpt	high	3	Alto	0.80 m
6389	BAN-00-02-00	BANCA VELETA	publish	capacity	Capacidad	3 personas	3		persona	post_excerpt	high	4	Capacidad	3 Personas
6390	BAN-PP-09-00	BANCA MIKENO	publish	length	Largo	1.80 m	1.80		m	post_excerpt	high	1	Largo	1.80 m
6390	BAN-PP-09-00	BANCA MIKENO	publish	width	Ancho	0.60 m	0.60		m	post_excerpt	high	2	Ancho	0.60 m
6390	BAN-PP-09-00	BANCA MIKENO	publish	height	Alto	0.90 m	0.90		m	post_excerpt	high	3	Alto	0.90 m
6390	BAN-PP-09-00	BANCA MIKENO	publish	capacity	Capacidad	4 personas	4		persona	post_excerpt	high	4	Capacidad	4 Personas
6390	BAN-PP-09-00	BANCA MIKENO	publish	materials	Material	Metal y plastimadera premium				post_excerpt	high	5	Material	Metal y plastimadera premium
6392	CIR-00-04-00	CIRCUITO CROSS-FIT	publish	length	Largo	4.95 m	4.95		m	post_excerpt	high	1	Largo	4.95 m
6392	CIR-00-04-00	CIRCUITO CROSS-FIT	publish	width	Ancho	3.95 m	3.95		m	post_excerpt	high	2	Ancho	3.95 m
6392	CIR-00-04-00	CIRCUITO CROSS-FIT	publish	height	Alto	2.55 m	2.55		m	post_excerpt	high	3	Alto	2.55 m
6392	CIR-00-04-00	CIRCUITO CROSS-FIT	publish	minimum_area	Área mínima	6.90 m × 5.90 m	6.90	5.90	m	post_excerpt	high	4	Área mínima	6.90 m X 5.90 m
6392	CIR-00-04-00	CIRCUITO CROSS-FIT	publish	capacity	Capacidad	8 personas	8		persona	post_excerpt	high	5	Capacidad	8 Personas *No incluye piso de caucho
6400	BAN-MS-03-01	BANCA TINDAYA SIN RESPALDO	publish	length	Largo	1.20 m	1.20		m	post_excerpt	high	1	Largo	1.20 m
6400	BAN-MS-03-01	BANCA TINDAYA SIN RESPALDO	publish	width	Ancho	0.60 m	0.60		m	post_excerpt	high	2	Ancho	0.60 m
6400	BAN-MS-03-01	BANCA TINDAYA SIN RESPALDO	publish	height	Alto	0.45 m	0.45		m	post_excerpt	high	3	Alto	0.45 m
6400	BAN-MS-03-01	BANCA TINDAYA SIN RESPALDO	publish	capacity	Capacidad	2 personas	2		persona	post_excerpt	high	4	Capacidad	2 Personas
6400	BAN-MS-03-01	BANCA TINDAYA SIN RESPALDO	publish	materials	Material	Metal y madera sintética				post_excerpt	high	5	Material	Metal y madera sintética
6401	CIR-00-06-00	CIRCUITO PARA DEPORTES	publish	length	Largo	9.45 m	9.45		m	post_excerpt	high	1	Largo	9.45 m
6401	CIR-00-06-00	CIRCUITO PARA DEPORTES	publish	width	Ancho	7.00 m	7.00		m	post_excerpt	high	2	Ancho	7.00 m
6401	CIR-00-06-00	CIRCUITO PARA DEPORTES	publish	height	Alto	3.00 m	3.00		m	post_excerpt	high	3	Alto	3.00 m
6401	CIR-00-06-00	CIRCUITO PARA DEPORTES	publish	minimum_area	Área mínima	13.05 m × 10.60 m	13.05	10.60	m	post_excerpt	high	4	Área mínima	13.05 m X 10.60 m
6401	CIR-00-06-00	CIRCUITO PARA DEPORTES	publish	capacity	Capacidad	14 personas	14		persona	post_excerpt	high	5	Capacidad	14 Personas *No incluye piso de caucho
6405	CIR-00-07-00	CIRCUITO DE EJERCICIOS BASIC	publish	length	Largo	4.50 m	4.50		m	post_excerpt	high	1	Largo	4.50 m
6405	CIR-00-07-00	CIRCUITO DE EJERCICIOS BASIC	publish	width	Ancho	4.30 m	4.30		m	post_excerpt	high	2	Ancho	4.30 m
6405	CIR-00-07-00	CIRCUITO DE EJERCICIOS BASIC	publish	height	Alto	2.50 m	2.50		m	post_excerpt	high	3	Alto	2.50 m
6405	CIR-00-07-00	CIRCUITO DE EJERCICIOS BASIC	publish	minimum_area	Área mínima	6.50 m × 6.40 m	6.50	6.40	m	post_excerpt	high	4	Área mínima	6.50 m X 6.40 m
6405	CIR-00-07-00	CIRCUITO DE EJERCICIOS BASIC	publish	capacity	Capacidad	8 personas	8		persona	post_excerpt	high	5	Capacidad	8 Personas *No incluye piso de caucho
6411	CIR-00-08-00	CIRCUITO DE EJERCICIOS COMPLETO	publish	length	Largo	17.00 m	17.00		m	post_excerpt	high	1	Largo	17.00 m
6411	CIR-00-08-00	CIRCUITO DE EJERCICIOS COMPLETO	publish	width	Ancho	10.90 m	10.90		m	post_excerpt	high	2	Ancho	10.90 m
6411	CIR-00-08-00	CIRCUITO DE EJERCICIOS COMPLETO	publish	height	Alto	3.20 m	3.20		m	post_excerpt	high	3	Alto	3.20 m
6411	CIR-00-08-00	CIRCUITO DE EJERCICIOS COMPLETO	publish	minimum_area	Área mínima	20.60 m × 14.50 m	20.60	14.50	m	post_excerpt	high	4	Área mínima	20.60 m X 14.50 m
6411	CIR-00-08-00	CIRCUITO DE EJERCICIOS COMPLETO	publish	capacity	Capacidad	26 personas	26		persona	post_excerpt	high	5	Capacidad	26 Personas *No incluye piso de caucho
6414	BAN-CR-01-00	BANCA VINSONS	publish	length	Largo	0.35 m	0.35		m	post_excerpt	high	1	largo	0.35 m
6414	BAN-CR-01-00	BANCA VINSONS	publish	length	Largo	1.10 m	1.10		m	post_excerpt	high	2	Largo	1.10 m
6414	BAN-CR-01-00	BANCA VINSONS	publish	width	Ancho	0.50 m	0.50		m	post_excerpt	high	3	Ancho	0.50 m
6414	BAN-CR-01-00	BANCA VINSONS	publish	height	Alto	0.40 m Asiento	0.40		m	post_excerpt	high	4	Alto	0.40 m Asiento
6414	BAN-CR-01-00	BANCA VINSONS	publish	materials	Material	Fibra de vidrio				post_excerpt	high	5	Material	Fibra de vidrio
6416	CIR-00-09-00	CIRCUITO DE EJERCICIOS	publish	length	Largo	7.00 m	7.00		m	post_excerpt	high	1	Largo	7.00 m
6416	CIR-00-09-00	CIRCUITO DE EJERCICIOS	publish	width	Ancho	3.90 m	3.90		m	post_excerpt	high	2	Ancho	3.90 m
6416	CIR-00-09-00	CIRCUITO DE EJERCICIOS	publish	height	Alto	3.15 m	3.15		m	post_excerpt	high	3	Alto	3.15 m
6416	CIR-00-09-00	CIRCUITO DE EJERCICIOS	publish	minimum_area	Área mínima	10.60 m × 7.50 m	10.60	7.50	m	post_excerpt	high	4	Área mínima	10.60 m X 7.50 m
6416	CIR-00-09-00	CIRCUITO DE EJERCICIOS	publish	capacity	Capacidad	7 personas	7		persona	post_excerpt	high	5	Capacidad	7 Personas *No incluye piso de caucho
6423	CIR-00-10-00	CIRCUITO HEXÁGONO DE EJERCICIO	publish	length	Largo	2.60 m	2.60		m	post_excerpt	high	1	Largo	2.60 m
6423	CIR-00-10-00	CIRCUITO HEXÁGONO DE EJERCICIO	publish	width	Ancho	2.25 m	2.25		m	post_excerpt	high	2	Ancho	2.25 m
6423	CIR-00-10-00	CIRCUITO HEXÁGONO DE EJERCICIO	publish	height	Alto	2.20 m	2.20		m	post_excerpt	high	3	Alto	2.20 m
6423	CIR-00-10-00	CIRCUITO HEXÁGONO DE EJERCICIO	publish	minimum_area	Área mínima	6.20 m × 5.80 m	6.20	5.80	m	post_excerpt	high	4	Área mínima	6.20 m x 5.80 m
6423	CIR-00-10-00	CIRCUITO HEXÁGONO DE EJERCICIO	publish	capacity	Capacidad	6 personas	6		persona	post_excerpt	high	5	Capacidad	6 Personas *No incluye piso de caucho
6425	CIR-00-11-00	CIRCUITO NINJA	publish	length	Largo	15.00 m	15.00		m	post_excerpt	high	1	Largo	15.00 m
6425	CIR-00-11-00	CIRCUITO NINJA	publish	width	Ancho	8.00 m	8.00		m	post_excerpt	high	2	Ancho	8.00 m
6425	CIR-00-11-00	CIRCUITO NINJA	publish	height	Alto	2.90 m	2.90		m	post_excerpt	high	3	Alto	2.90 m
6425	CIR-00-11-00	CIRCUITO NINJA	publish	minimum_area	Área mínima	18.6 m × 11.60 m	18.6	11.60	m	post_excerpt	high	4	Área mínima	18.6 m X 11.60 m
6425	CIR-00-11-00	CIRCUITO NINJA	publish	capacity	Capacidad	11 personas	11		persona	post_excerpt	high	5	Capacidad	11 Personas *No incluye piso de caucho
6426	BAN-CR-02-00	BANCA DEVI	publish	length	Largo	1.60 m	1.60		m	post_excerpt	high	1	Largo	1.60 m
